acquisition_status,authoritative_locator,credential_state,expected_media_types,indexed_at,notes,rights_state,source_id,source_version_id
not_attempted,https://www.aihw.gov.au/reports/health-welfare-expenditure/medicare-and-pbs-statistics,none,"[""CSV"", ""XLSX"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,au_aihw_mbs_pbs_stats,catalog_au_aihw_mbs_pbs_stats
not_attempted,https://www.ihacpa.gov.au/,none,"[""PDF"", ""XLSX""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,au_ihacpa_nep,catalog_au_ihacpa_nep
acquired,https://www.mbsonline.gov.au/internet/mbsonline/publishing.nsf/Content/downloads,none,"[""XML"", ""CSV"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,au_mbs,catalog_au_mbs
not_attempted,https://www.msac.gov.au/,none,"[""HTML"", ""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,au_msac,catalog_au_msac
not_attempted,https://www.pbs.gov.au/info/industry/listing/elements/pbac-meetings/psd,none,"[""HTML"", ""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,au_pbac,catalog_au_pbac
not_attempted,https://data.pbs.gov.au/api/pbs-api.html,required,"[""API"", ""CSV""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,au_pbs,catalog_au_pbs
not_attempted,https://www.inami.fgov.be/,none,"[""Web"", ""CSV-like exports""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,be_inami,catalog_be_inami
not_attempted,http://sigtap.datasus.gov.br/,none,"[""DAT"", ""CSV"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,br_sigtap,catalog_br_sigtap
not_attempted,https://www.alberta.ca/medical-price-list,none,"[""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ca_ab_somb,catalog_ca_ab_somb
not_attempted,https://www2.gov.bc.ca/gov/content/health/practitioner-professional-resources/msp,none,"[""PDF"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ca_bc_msp,catalog_ca_bc_msp
not_attempted,https://www.cihi.ca/en/case-mix,none,"[""PDF"", ""XLSX""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ca_ciihi_cmg,catalog_ca_ciihi_cmg
not_attempted,https://www.ontario.ca/page/ohip-schedule-benefits-and-fees,none,"[""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ca_on_ohip,catalog_ca_on_ohip
not_attempted,https://www.ramq.gouv.qc.ca/,none,"[""PDF"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ca_qc_ramq,catalog_ca_qc_ramq
not_attempted,https://www.spezialitaetenliste.ch/,none,"[""Web"", ""CSV-like""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ch_specialities_list,catalog_ch_specialities_list
not_attempted,https://www.swissdrg.org/,none,"[""XLSX"", ""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ch_swissdrg,catalog_ch_swissdrg
not_attempted,https://www.fmh.ch/,none,"[""PDF"", ""XML varies""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ch_tarmed_tardoc,catalog_ch_tarmed_tardoc
not_attempted,https://www.kbv.de/html/ebm.php,none,"[""HTML"", ""PDF"", ""ZIP""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,de_ebm,catalog_de_ebm
not_attempted,https://www.g-drg.de/,none,"[""XLSX"", ""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,de_gdrg,catalog_de_gdrg
not_attempted,https://sundhedsdatastyrelsen.dk/,none,"[""XLSX"", ""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,dk_drg,catalog_dk_drg
not_attempted,https://www.sanidad.gob.es/profesionales/medicamentos.do,none,"[""HTML"", ""search""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,es_bifimed,catalog_es_bifimed
not_attempted,https://www.kela.fi/medicine-expenses,none,"[""HTML"", ""CSV"", ""API""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,fi_kela_reimbursements,catalog_fi_kela_reimbursements
not_attempted,https://www.ameli.fr/,none,"[""HTML"", ""CSV"", ""XML varies""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,fr_ccam,catalog_fr_ccam
not_attempted,https://www.has-sante.fr/,none,"[""HTML"", ""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,fr_haspub,catalog_fr_haspub
not_attempted,https://www.ameli.fr/,none,"[""CSV"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,fr_lpp,catalog_fr_lpp
not_attempted,https://hpo.jax.org/,none,"[""OBO Graph JSON""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,hpo,catalog_hpo
not_attempted,https://www.sspcrs.ie/,none,"[""XLSX"", ""PDF"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,ie_hse_reimbursement,catalog_ie_hse_reimbursement
not_attempted,https://nha.gov.in/PM-JAY,none,"[""PDF"", ""XLSX"", ""HTML""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,in_abpmjay_hbp,catalog_in_abpmjay_hbp
not_attempted,https://www.gov.il/en/departments/ministry_of_health,none,"[""HTML"", ""PDF""]",1970-01-01T00:00:00Z,B0 catalogue identity; presence does not imply acquisition or coverage.,public_reuse_review,is_hta_catalogue,catalog_is_hta_catalogue
